632982	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/team-rockets-energy	4
488105	https://store.tcgplayer.com/pokemon/sv01-scarlet-and-violet-base-set/ultra-ball	4
488078	https://store.tcgplayer.com/pokemon/sv01-scarlet-and-violet-base-set/energy-switch	2
488102	https://store.tcgplayer.com/pokemon/sv01-scarlet-and-violet-base-set/switch	2
590042	https://store.tcgplayer.com/pokemon/sv08-surging-sparks/scramble-switch	1
660412	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/sableye	2
660413	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/seviper	2
660406	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/eternatus	1
659232	https://store.tcgplayer.com/pokemon/me-mega-evolution-promo/haunter-027	1
509778	https://store.tcgplayer.com/pokemon/sv03-obsidian-flames/arven	2
660418	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/grimsleys-move	1
534442	https://store.tcgplayer.com/pokemon/sv-paldean-fates/iono-080-091	1
642530	https://store.tcgplayer.com/pokemon/sv-black-bolt/pokegear-30	1
654460	https://store.tcgplayer.com/pokemon/me01-mega-evolution/mega-signal-121-132	1
560349	https://store.tcgplayer.com/pokemon/sv-shrouded-fable/pecharunt-ex-039-064	0
550211	https://store.tcgplayer.com/pokemon/sv06-twilight-masquerade/legacy-energy	0
654454	https://store.tcgplayer.com/pokemon/me01-mega-evolution/energy-switch	2
675993	https://store.tcgplayer.com/pokemon/me-ascended-heroes/air-balloon	1
704793	https://store.tcgplayer.com/pokemon/me05-pitch-black/litwick	10
704794	https://store.tcgplayer.com/pokemon/me05-pitch-black/lampent	9
704795	https://store.tcgplayer.com/pokemon/me05-pitch-black/mega-chandelure-ex-038-084	4
693497	https://store.tcgplayer.com/pokemon/me04-chaos-rising/gourgeist-ex-041-086	2
560328	https://store.tcgplayer.com/pokemon/sv-shrouded-fable/duskull-018-064	6
560329	https://store.tcgplayer.com/pokemon/sv-shrouded-fable/dusclops-019-064	2
560330	https://store.tcgplayer.com/pokemon/sv-shrouded-fable/dusknoir-020-064	2
550095	https://store.tcgplayer.com/pokemon/sv06-twilight-masquerade/snorunt	1
550097	https://store.tcgplayer.com/pokemon/sv06-twilight-masquerade/froslass-053-167	2
542674	https://store.tcgplayer.com/pokemon/sv05-temporal-forces/prime-catcher	1
642200	https://store.tcgplayer.com/pokemon/sv-white-flare/hilda	7
590059	https://store.tcgplayer.com/pokemon/sv08-surging-sparks/smoochum	0
684396	https://store.tcgplayer.com/pokemon/me03-perfect-order/telepathic-psychic-energy	4
662241	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/wondrous-patch	1
550096	https://store.tcgplayer.com/pokemon/sv06-twilight-masquerade/glalie	0
550082	https://store.tcgplayer.com/pokemon/sv06-twilight-masquerade/chandelure	0
684332	https://store.tcgplayer.com/pokemon/me03-perfect-order/poke-pad-081-088	4
610389	https://store.tcgplayer.com/pokemon/sv-prismatic-evolutions/espeon-ex-034-131	0
610380	https://store.tcgplayer.com/pokemon/sv-prismatic-evolutions/glaceon	2
662130	https://store.tcgplayer.com/pokemon/me02-phantasmal-flames/battle-cage-085-094	2
593859	https://store.tcgplayer.com/pokemon/sv08-surging-sparks/night-stretcher-251-191	0
654471	https://store.tcgplayer.com/pokemon/me01-mega-evolution/wallys-compassion-132-132	2
676890	https://store.tcgplayer.com/pokemon/me-ascended-heroes/snorunt-046-217-love-ball	1
610474	https://store.tcgplayer.com/pokemon/sv-prismatic-evolutions/prime-catcher	1
542848	https://store.tcgplayer.com/pokemon/sv05-temporal-forces/gengar-ex-104-162	2
704797	https://store.tcgplayer.com/pokemon/me05-pitch-black/marshadow	2
642466	https://store.tcgplayer.com/pokemon/sv-white-flare/chandelure	5
642464	https://store.tcgplayer.com/pokemon/sv-white-flare/litwick	2
283895	https://store.tcgplayer.com/pokemon/swsh11-lost-origin/litwick	1
550080	https://store.tcgplayer.com/pokemon/sv06-twilight-masquerade/litwick	2
44429	https://store.tcgplayer.com/pokemon/fossil/haunter-21	1
106521	https://store.tcgplayer.com/pokemon/fossil/gengar-5	1
178916	https://store.tcgplayer.com/pokemon/sm-lost-thunder/chandelure	2
130759	https://store.tcgplayer.com/pokemon/sm-guardians-rising/chandelure	1
704822	https://store.tcgplayer.com/pokemon/me05-pitch-black/mega-excadrill-ex-065-084	0
704803	https://store.tcgplayer.com/pokemon/me05-pitch-black/drilbur	0
542858	https://store.tcgplayer.com/pokemon/sv05-temporal-forces/metang	0
693455	https://store.tcgplayer.com/pokemon/me04-chaos-rising/beldum	0
642518	https://store.tcgplayer.com/pokemon/sv-black-bolt/genesect-ex	0
693532	https://store.tcgplayer.com/pokemon/me04-chaos-rising/philippe-079-086	0
623573	https://store.tcgplayer.com/pokemon/sv09-journey-together/brocks-scouting-146-159	0
589923	https://store.tcgplayer.com/pokemon/sv08-surging-sparks/drayton-174-191	0
632966	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/energy-recycler	0
542663	https://store.tcgplayer.com/pokemon/sv05-temporal-forces/full-metal-lab	0
693506	https://store.tcgplayer.com/pokemon/me04-chaos-rising/magnetic-metal-energy	0
656270	https://store.tcgplayer.com/pokemon/mee-mega-evolution-energies/basic-metal-energy-008	0
704816	https://store.tcgplayer.com/pokemon/me05-pitch-black/chi-yu	2
560370	https://store.tcgplayer.com/pokemon/sv-shrouded-fable/janines-secret-art-059-064	2
189296	https://store.tcgplayer.com/pokemon/sm-unbroken-bonds/surprise-box	1
704464	https://store.tcgplayer.com/pokemon/prize-pack-series-cards/toxtricity-068-094-cosmos-holo	1
610392	https://store.tcgplayer.com/pokemon/sv-prismatic-evolutions/dusknoir	2
567400	https://store.tcgplayer.com/pokemon/sv07-stellar-crown/gravity-gemstone	0
632836	https://store.tcgplayer.com/pokemon/sv10-destined-rivals/shaymin-010-182	0
623435	https://store.tcgplayer.com/pokemon/sv09-journey-together/maractus-008-159	0
684414	https://store.tcgplayer.com/pokemon/me03-perfect-order/clefairy-030-088	0
567289	https://store.tcgplayer.com/pokemon/sv07-stellar-crown/comfey	0
560375	https://store.tcgplayer.com/pokemon/sv-shrouded-fable/xerosics-machinations-064-064	0
